id_cliente,nombre_cliente,ingresos_ano_anterior,egresos_ano_anterior,valor_credito_mora,numero_cuotas_mora,edad
101173,Diosdado Cabello Rondon,18000000 COP,"$ 13,019,050",6400000,,74.5
103011,Natalia Natalia Torres Hernández,2500000,1799535,0,0,42
101475,Paula Felipe Mejía Arias,$18000000,14618796.00,0,0,22
101406,Diego Juliana Díaz López,$9500000,"$ 6,444,203","$ 500,000",12,52
100334,Santiago Andrés Morales Navarro,7200000,3542904,$ 0,0,75
101043,,,,,,19
102142,Javier Sofía Torres Rojas,2500000,$1606326,$ 0,0,
103417,Laura Ospina Torres,$2500000,2199735,$ 0,0,19
103095,Gabriel Vargas Suárez,"$ 18,000,000",10392231,12000000,4,68
100495,Valentina Rodríguez Mendoza,"$ 3,500,000",3104898.00,0,0,65
102858,Camila Adriana Chávez Ramírez,9500000,"$ 5,724,075",,0,
102047,Diego Mendoza Ortiz,3500000,1806714,3500000,1,
100111,Juliana Lucía Moreno Mejía,3500000,2742451,0.00,0,59.5
101862,Miguel A. Treviño Morales,12000000.00,$9007729,6400000,8,55.5
100042,Mariana Arias González,18000000,15204572,0 COP,0,16
101125,,"$ 18,000,000",8380738,"$ 500,000",9,70
103695,Patricia Camilo Mejía Vargas,"$ 7,200,000",4983755.00,0.00,0,45
101991,Diana Luis Castro Jaramillo,"$ 50,000,000",23815119,500000.00,9 cuotas,40 años
101392,Daniela Vargas Ortiz,3500000,1973056,3500000,3,
103032,Diana Ramírez Ramírez,$2500000,1171640,0 COP,0,31
101940,Natalia Suárez Mejía,18000000,10111148,0.00,0 cuotas,52
103595,Felipe Camila Jaramillo López,7200000,4517132,12000000.00,2,32
102336,Jorge Silva Pérez,12000000,8363262,0 COP,,40
102292,,,,0,0,72
102148,Carlos Gómez Sánchez,3500000,1685045 COP,$ 0,0,55
102719,Gonzalo Javier Morales Castro,3500000,2799634,6400000,1 cuotas,30
103513,Juliana Luis Torres Ramírez,$12000000,10474390,$ 0,0,72
100923,Luis Gabriel Arias Romero,18000000,15083476 COP,$ 0,0,
101842,Esteban Romero Navarro,5000000,3296555,$12000000,4,29
102036,Adriana Santiago Gutiérrez Mendoza,18000000 COP,8751779 COP,0.00,0,44 años
103165,"MADURO MOROS, Nicolas",25000000,12550961,$ 0,,68
103503,Alejandro Hernández Silva,2500000,1918688,0.00,0,14 años
102182,Andrés José Mejía Jiménez,3500000,1596718 COP,0 COP,0,15
103715,Fernando Jorge Hernández Hernández,25000000 COP,15868587,$ 0,0.0,58
103147,Mateo Restrepo Castro,50000000,24907177,0.00,0,24
102382,Natalia Gonzalo Morales Ospina,50000000,22630705,$ 0,0,63
101535,"CARO QUINTERO, Rafael",$9500000,6576660 COP,,8 cuotas,41
100509,Alejandro García Chávez,50000000,,$ 0,0,55
100815,Valentina Natalia López Rodríguez,35000000,18922947.00,"$ 500,000",7 cuotas,31
100741,Javier Gonzalo Sánchez Ramírez,"$ 18,000,000",12886922 COP,500000,4,72
102246,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,$7200000,5143366.00,0.00,0,48 años
100456,Sofía Martínez Gómez,9500000.00,6913437,0.00,0,46
102263,María Suárez Suárez,,"$ 21,107,417",$ 0,0.0,60
100656,Valentina Arias Mendoza,$2500000,,0 COP,0,
103462,"SAAB MORAN, Alex Nain","$ 25,000,000",18290600,0,0,49
101144,Alex Nain Saab Moran,5000000 COP,$2236458,$3500000,3,19.5
101673,Daniela Jorge González Pérez,$35000000,$17195716,0.00,0 cuotas,23.5
103611,Daniela Rojas Morales,"$ 12,000,000",7953448.00,0,0 cuotas,19
101527,Verónica Daniela Valencia Morales,35000000,"$ 16,918,185",0.00,0 cuotas,32
100848,Ziad Al Zaza,50000000,30600393,0 COP,0,27
102811,Jorge Jaramillo Rodríguez,"$ 25,000,000",,,11.0,
102010,Daniela Natalia Suárez Rodríguez,18000000,8462729,0.00,0,22
100647,María Martínez Vargas,5000000.00,3973867.00,12000000,4 cuotas,74
103115,Gonzalo Paula Navarro Ramírez,,4868118,"$ 1,200,000",12,33
100610,Ana Chávez Valencia,7200000,3774863,0.00,0 cuotas,44
101276,"MADURO MOROS, Nicolas",,25402140.00,0.00,0,24
101180,"CABELLO RONDON, Diosdado",5000000,2514577,0,0,65
102468,Gonzalo Mejía Ospina,$5000000,3518623,1200000,10,69
102962,Lucía Javier Gutiérrez Chávez,25000000 COP,10911398 COP,0,0,74
103138,"CABELLO RONDON, Diosdado",25000000,$12902264,0 COP,0,67
100684,"MADURO MOROS, Nicolas",,10051412,$ 0,0,
101863,Natalia Claudia Ospina Gutiérrez,25000000,19480744,,0,55
101887,Luis Andrés Gómez Mendoza,18000000.00,$10995067,3500000.00,5,49 años
103078,Camilo Camilo Moreno Navarro,"$ 3,500,000",1422620,,0,34.5
100473,María Romero Silva,$25000000,,0 COP,0,24.5
101842,Esteban Romero Navarro,5000000,3296555,$12000000,4,29
103701,Luis Juliana Silva Martínez,9500000.00,,$12000000,2,28
100596,Sofía Mateo Martínez Gutiérrez,3500000,3091776.00,0 COP,0 cuotas,14
103363,Lucía Mendoza Moreno,25000000.00,20652912.00,0 COP,0,
103776,Luis Castro Silva,12000000 COP,$5392825,$ 0,0,15
100098,Lucía Juan Morales Vargas,5000000,"$ 2,657,344",0 COP,0,64
103106,Felipe Daniela Díaz Valencia,"$ 35,000,000",29717356,500000.00,6,58.5
101352,Adriana Torres Suárez,"$ 7,200,000",3875876,$ 0,0,40.5
100381,Patricia Santiago Hernández Morales,18000000,,0,0,63
103274,Sofía García González,"$ 18,000,000",9020863,0.00,0 cuotas,18.5
100669,Javier Arias Vargas,$12000000,10185841,$ 0,0,31
102741,Santiago Verónica Sánchez Pérez,"$ 35,000,000","$ 25,345,020",0.00,0 cuotas,53
102735,Patricia Alejandro Hernández Torres,$35000000,26947538,0,0.0,
101979,Lucía Arias Rojas,50000000,42956495,0.00,0 cuotas,64
100436,Esteban Silva Chávez,"$ 25,000,000",17993437,0 COP,0,17
103041,Diego Laura Romero Arias,5000000,4398270,$ 0,,75
102715,Bashar Al Assad,3500000,1747584.00,0 COP,0 cuotas,43
100484,Felipe Juan Jiménez Romero,18000000,$8397290,$ 0,0,39
102500,Andrés Claudia Restrepo Morales,3500000.00,2046264.00,0 COP,0 cuotas,48
102213,Adriana Torres Romero,2500000 COP,1945699,0,0,50
100133,Felipe Carlos Jaramillo Vargas,25000000,20326675,0,0,81.5
103657,Paula José López Díaz,$7200000,4465281,500000,10,32
103364,"ABU TEIR, Mohammed",5000000.00,4119761.00,0 COP,,54
101193,,,5848744 COP,12000000,6,41 años
103491,"SANCHEZ CEREN, Salvador",7200000.00,5744005,0 COP,0,70.5
102723,Jorge María Navarro Jiménez,35000000,28368856,0 COP,0,15
100862,Mariana Hernández Jiménez,25000000 COP,"$ 18,612,723",0.00,0,58
100604,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,5000000,"$ 2,055,287",0 COP,0 cuotas,45
100502,Gonzalo Javier Restrepo Arias,9500000 COP,,0 COP,0,61
101600,Sofía María Romero Díaz,7200000,"$ 5,262,482",0.00,0,26.5
102696,Daniela Mejía Ospina,35000000.00,$31153124,0,0,44
101026,Jorge Mendoza Pérez,12000000 COP,8842838.00,0,0,70
102952,Gabriel Verónica Rojas Castro,3500000.00,,0.00,0.0,25
103160,Natalia González Jaramillo,2500000,1811758,"$ 6,400,000",10,29 años
101781,Adriana Navarro Castro,5000000,4118163,6400000,5,42
101668,Diego Jiménez Rodríguez,"$ 3,500,000",1994510.00,12000000 COP,,32
101840,Diego Jorge Hernández Ortiz,35000000,14220123,$ 0,0 cuotas,28
101617,Joaquin Guzman Loera 'El Chapo',25000000,12272333,0.00,0,79
100311,Gabriel Restrepo Martínez,$5000000,3268321,0,0 cuotas,75
103149,"ZAMBADA GARCIA, Ismael",5000000,3475265,1200000 COP,10.0,36
100725,Fernando Gabriel Suárez Jiménez,"$ 25,000,000",21800138,1200000 COP,4,53 años
103069,Gabriel Juan González Ramírez,25000000 COP,"$ 20,136,342",,0 cuotas,20
100399,Javier Natalia Valencia Sánchez,9500000,7091446,$ 0,0.0,33
103576,"MADURO MOROS, Nicolas",50000000.00,34377169,0.00,0,16.5
100497,"MADURO MOROS, Nicolas",50000000 COP,29790035 COP,12000000 COP,6.0,29
100722,José Pérez Moreno,18000000,10838142,$ 0,0,66
100656,Valentina Arias Mendoza,$2500000,,0 COP,0,
100869,Alejandro Lucía González Navarro,"$ 9,500,000",7461502.00,$500000,5,37
101586,Luis Jorge Mejía Ospina,2500000,1667865,$12000000,1,
101702,HEZBOLLAH,$12000000,"$ 8,855,211",$ 0,0,52
102435,China Aerospace Science & Tech Corp,"$ 5,000,000",3271863,$6400000,3,50
101007,Mahmoud Khaled Zahhar,,6188268,0 COP,0,24.5
102723,Jorge María Navarro Jiménez,35000000,28368856,0 COP,0,15
101263,Felipe Torres Morales,"$ 18,000,000",7747229,0 COP,,74 años
100464,José Camilo González Romero,50000000,36010528 COP,500000,5,15
102384,Tareck Zaidan El Aissami,$5000000,4467713,0,0,71
100411,Luis Gonzalo López Restrepo,$3500000,"$ 1,784,804",0.00,0,43
102409,Mariana Pérez Hernández,"$ 3,500,000",2449244 COP,0.00,0,57
100335,Laura Díaz Mendoza,3500000,1898871,0.00,0 cuotas,65 años
101670,Juan Andrés Díaz Gutiérrez,"$ 18,000,000",13323561 COP,$ 0,0,57
100864,Valentina Gabriel Martínez Restrepo,7200000,5820208.00,0 COP,0,
101020,Esteban Mateo Mendoza Rojas,7200000,3133887,0,0,26
102361,Diana Valentina Chávez Ramírez,18000000,,,7 cuotas,65
100945,Mahmoud Khaled Zahhar,7200000 COP,3337614,$1200000,,84 años
103399,Claudia Carlos Morales Sánchez,18000000,12737887,0,0,69
103558,China Aerospace Science & Tech Corp,12000000,5062547,$ 0,0.0,30
101446,Mariana Felipe Morales Suárez,2500000,1489139,1200000,11,
101898,Claudia Patricia Gómez Restrepo,7200000,5045976,$ 0,0,73
100576,Fernando Sánchez Mendoza,2500000,1773232 COP,0.00,0.0,44
101241,Camilo Ospina Moreno,50000000,21460438.00,0,0,18
101794,Ana Ramírez Mendoza,2500000,"$ 1,771,824",1200000,,49 años
100449,Nicolas Maduro Moros,18000000.00,9742216,0 COP,0,17.5
102323,Camilo Esteban Rodríguez García,$5000000,3135557,1200000 COP,7 cuotas,58
100080,Camilo Verónica Gómez Torres,9500000,"$ 4,483,922",0.00,0.0,19
103000,HEZBOLLAH,2500000 COP,$1932187,3500000,5,39
102743,Camilo Chávez Morales,25000000 COP,13139015,$ 0,0,72
101930,Gabriel Jiménez Moreno,18000000,"$ 10,990,265",0 COP,0,58
101682,Luis Ramírez Ortiz,35000000,17603513,12000000 COP,6,60
101807,"AL-ASSAD, Bashar",9500000,4814189,$ 0,0.0,44
100047,Miguel A. Treviño Morales,,$1566930,0.00,0,
100383,Sofía Gutiérrez Sánchez,7200000.00,3661841,0 COP,0,85
102822,Bashar Al Assad,,"$ 36,674,838",0.00,0,62
103346,"TREVIÑO MORALES, Miguel Angel",2500000,"$ 1,461,149",0.00,0,23
103085,Claudia Moreno Moreno,18000000,"$ 10,048,416",,0,69
100959,Ismael Zambada Garcia,3500000 COP,2965884,0 COP,0,68
101887,Luis Andrés Gómez Mendoza,18000000.00,$10995067,3500000.00,5,49 años
101501,Bashar Al Assad,7200000,"$ 6,351,349",500000 COP,4 cuotas,14
101940,Natalia Suárez Mejía,18000000,10111148,0.00,0 cuotas,52
100299,Mateo Díaz Morales,"$ 2,500,000",,$500000,,57
103630,Miguel A. Treviño Morales,7200000,3987222.00,,0,30
101065,Mariana Mariana Rojas Hernández,$35000000,16796717,12000000,7,36
101210,Ricardo Castro Navarro,2500000,2215699,1200000,9 cuotas,82
103689,"MADURO MOROS, Nicolas","$ 7,200,000",6394049,,0,
101616,María Suárez Silva,$7200000,"$ 3,565,958",6400000,,
102082,Juliana Andrés Gutiérrez Martínez,2500000 COP,1732719,0.00,0,42
102201,"LUKASHENKO, Aleksandr",50000000,28595720,0.00,0,17.5
102009,Gonzalo Rojas Valencia,,"$ 12,867,842",0.00,0,47
102559,"MADURO MOROS, Nicolas","$ 3,500,000","$ 3,137,569",,0,43.5
100135,Gonzalo Claudia Jiménez Rodríguez,50000000,44589272.00,,0,68
100338,Juan Díaz Pérez,35000000,29824897,1200000,12,50
101447,Juliana Ana Rodríguez Torres,25000000,18242631,0,0,20
102459,Patricia Juan Moreno López,5000000,"$ 2,894,361",$ 0,0,16
101286,Luis Mendoza López,25000000,"$ 14,750,211",$ 0,0,17
100011,"ZAHHAR, Mahmoud Khaled",12000000,5594040,3500000,5,68
101547,Natalia Claudia Torres Navarro,$12000000,9968874,500000,4,69
101270,Gonzalo Martínez Romero,3500000,2911458,0,0,69
100217,Felipe Restrepo Jiménez,$50000000,$21844257,3500000,3,21
100264,Paula Juan Vargas Ramírez,12000000,9516789,0.00,0.0,73.5
102562,Camilo Gómez Chávez,"$ 3,500,000",1406721,500000,7,29
102941,Verónica Gabriel Castro Suárez,25000000,17568222,0,0,30
100579,Jamileh Abdullah Al-Shanti,$7200000,3827741.00,"$ 500,000",12,
103602,Ricardo Santiago Rodríguez Gutiérrez,$5000000,2986669,$ 0,0,
101892,Laura Chávez Pérez,$35000000,"$ 14,122,203",1200000,2,40
103230,Natalia María Vargas Navarro,"$ 18,000,000","$ 7,919,564",500000.00,6.0,21
101684,Juan Javier Suárez Silva,"$ 3,500,000",2396101,0 COP,0,61
102277,Juan Laura Romero Gutiérrez,7200000,"$ 3,701,201",0 COP,0,49
101186,Andrés Ana Jiménez López,25000000,"$ 15,652,205",0,0 cuotas,43
100855,Ricardo Chávez Silva,50000000.00,42238627,1200000 COP,10,35
103301,Diana Ortiz Torres,5000000,"$ 2,998,545",0.00,0,42.5
102584,Diana Valentina Gutiérrez Pérez,18000000,11450594,0.00,0,31
102962,Lucía Javier Gutiérrez Chávez,25000000 COP,10911398 COP,0,0,74
103190,Gonzalo Laura Ospina Arias,"$ 7,200,000",4631525,0.00,0,84
103320,Mohammed Abu Teir,"$ 3,500,000",3067663.00,$12000000,8,
101934,Camilo Gabriel Suárez Jiménez,"$ 12,000,000",8582754,,9,16
102497,Mateo Juan Ortiz Ramírez,18000000,7842538,12000000,6,41 años
103566,,,44260767,0.00,,73
103432,"PURI, Genaro",7200000,"$ 5,083,393",0,,44
100983,Santiago Adriana Torres García,25000000.00,19835076.00,0.00,0.0,73.5
103060,Rafael Caro-Quintero,7200000.00,"$ 4,206,347",0 COP,0,51
101755,Ziad Al Zaza,7200000.00,$5429177,$12000000,8,85.5
100172,"ABU TEIR, Mohammed",50000000.00,28041373,$ 0,0,42
102805,José Juan Suárez Torres,9500000,"$ 7,181,561",0.00,0,30
100213,Sofía Jiménez Moreno,35000000,16557103,0.00,,
101189,Verónica Felipe Morales Chávez,"$ 9,500,000",7283744,$ 0,0,56
101832,"LUKASHENKO, Aleksandr",2500000,1372721,6400000,,62 años
100957,Camilo López Morales,35000000,16747122,0 COP,0,83
102312,Mariana Juan Martínez Romero,50000000 COP,23213392,0 COP,0,47
103140,Mariana Santiago Navarro Arias,2500000.00,1786112,0,0,64
102192,Camila Mejía Vargas,$5000000,2091827,0.00,0.0,46 años
101205,China Aerospace Science & Tech Corp,"$ 35,000,000",14977535,500000,3,
103437,Valentina Valentina González Vargas,12000000,10633916,0 COP,0,33
101630,Ana Juan Jaramillo Torres,18000000.00,13451279,"$ 1,200,000",2 cuotas,17
100712,HEZBOLLAH,35000000.00,"$ 14,423,940",0,0,21
101334,Alex Nain Saab Moran,5000000,"$ 3,251,459",0,0,27.5
103391,Daniela Jiménez Torres,3500000 COP,"$ 2,449,767",,0,15
102418,Fernando Diana Navarro Romero,9500000,4606865,0,0,20
101566,Tareck Zaidan El Aissami,25000000 COP,13461300,0.00,0,26
103139,Carlos Lucía González Torres,18000000,12150279.00,12000000,8,19
100985,Patricia Claudia Navarro Torres,5000000,,$ 0,0,41
103410,Ziad Al Zaza,18000000.00,7793634,,0,25
100478,Lucía Daniela García Martínez,7200000,5595017,0 COP,0,42
101536,,2500000 COP,1014556.00,0 COP,0 cuotas,75.5
101670,Juan Andrés Díaz Gutiérrez,"$ 18,000,000",13323561 COP,$ 0,0,57
102611,Mateo Ana Romero Ortiz,35000000,27475291,0,,19
102973,Esteban Valencia Ramírez,"$ 9,500,000",$7756416,$ 0,0,
103055,Juan Daniela Vargas Rojas,9500000,5807017 COP,500000 COP,7,64
102315,"SAAB MORAN, Alex Nain",2500000,$1086817,$ 0,0,14
100812,Camilo Patricia García Castro,9500000,4829828,$ 0,0,32
103751,Paula Santiago Castro Moreno,25000000.00,22302868,$ 0,0,
102777,Aleksandr Lukashenko,$50000000,25514313,0 COP,0,17
100974,Jamileh Abdullah Al-Shanti,3500000.00,,$12000000,6,54
101832,"LUKASHENKO, Aleksandr",2500000,1372721,,2,62 años
103541,China Aerospace Science & Tech Corp,3500000,2176604,0.00,0,67
101850,Laura Fernando Martínez Gutiérrez,$3500000,2947721.00,$ 0,0.0,33
100307,Felipe Verónica Díaz Vargas,5000000,2243081.00,$ 0,0,42
102127,Juliana Laura Castro Chávez,2500000,2123152,0.00,0,19
103582,Mariana Restrepo Ortiz,25000000,"$ 12,182,266",$ 0,0,61
103026,Gonzalo Alejandro Ortiz Valencia,5000000,2538688,6400000,8.0,48
102867,Mariana Lucía Mendoza Jaramillo,3500000,3100589,6400000,4,31
101540,Fernando Verónica Gutiérrez Hernández,$9500000,7481786,0,0,25
101343,Rafael Caro-Quintero,,7172033,3500000,4,20
102812,Esteban Andrés Chávez Gómez,,1884333.00,0,0,36
102325,Camila Jiménez Mendoza,18000000,9904508 COP,0.00,0,60
100648,Claudia Mendoza Rodríguez,"$ 18,000,000","$ 12,230,499",0,0,14 años
102078,Mateo Juan Mendoza Rojas,$35000000,27554210 COP,0,0,63
101420,Fernando Juliana Ramírez Jaramillo,35000000,25281760,$ 0,0,
103783,María Mariana Pérez Moreno,25000000,16807384 COP,0.00,,16
101125,,"$ 18,000,000",8380738,"$ 500,000",9,70
102219,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,$9500000,"$ 5,791,700",$ 0,0.0,74
102023,Felipe Andrés Hernández Castro,18000000 COP,"$ 10,548,989",6400000.00,11,44
102848,Esteban Gabriel Romero Martínez,5000000,2832010,0.00,0 cuotas,56
100125,Daniela Alejandro Ospina López,5000000.00,$3496981,12000000 COP,3,73.5
102144,Diana Martínez Castro,$25000000,18104706,0 COP,0,51
102799,Fernando Gutiérrez Ramírez,18000000 COP,15126507.00,0,0,43
100673,Nicolas Maduro Moros,"$ 7,200,000",4867485,$ 0,0,63
101593,Alejandro Javier Vargas Jiménez,12000000,$7735079,0 COP,0,28
100915,Jorge Romero González,,13390208,0.00,0 cuotas,32
102125,Juliana Camilo Mejía García,5000000,3382130,$ 0,0,16
100031,Verónica Fernando Chávez Ortiz,35000000,27998866 COP,$ 0,0,
100675,,,3065213,$1200000,3,70
100352,Mahmoud Khaled Zahhar,"$ 18,000,000",15703871,$ 0,0,17.5
102985,,,"$ 17,940,245",0 COP,0,45
103487,Gonzalo Luis Mendoza Silva,25000000,13571854,3500000,12,71
103179,Laura Pérez López,"$ 18,000,000",13976261,$ 0,0.0,17 años
100027,"ZAMBADA GARCIA, Ismael",35000000,25428720,0 COP,0,42.5
101704,Paula Andrés Jiménez Restrepo,25000000,19488118,$1200000,12,19
100566,Mariana Claudia Silva Díaz,7200000,5052991,0 COP,0,17
103226,Diego Ortiz Chávez,25000000 COP,11517826.00,1200000.00,5,36
100557,Diana Lucía Jiménez Rodríguez,"$ 50,000,000",41567917 COP,0.00,0,18
102632,Jorge Gutiérrez Ramírez,35000000,25439790.00,0 COP,0,42 años
102275,Javier Morales Restrepo,,"$ 6,655,321",0,0,72
102046,Camilo Daniela Mejía Torres,5000000,3931156,0 COP,,18
101500,Daniela Camilo Chávez Martínez,9500000,4236549 COP,$ 0,,32
103018,Camilo Vargas González,3500000,"$ 1,577,691",0,0,62.5
102567,Mohammed Abu Teir,35000000,29709565.00,0,0,
100655,Camilo Chávez Mejía,3500000 COP,1859857,0.00,0.0,45
103223,Nicolas Maduro Moros,12000000.00,5421603,0,,36
101332,Lucía Ramírez González,25000000.00,15283715,"$ 6,400,000",1,42
101607,Diego Gutiérrez González,"$ 3,500,000",2398236,$ 0,0,25
100719,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,5000000,2495051 COP,0.00,0,29
100744,Daniela Mejía Hernández,12000000,5906182 COP,0,0,48
103610,Jong-Un Kim,50000000.00,30331394,"$ 1,200,000",12,68
103672,Luis Gabriel Torres Gutiérrez,9500000,,$1200000,8,14
101711,Juliana Silva Rojas,5000000.00,2969643.00,0.00,0,48
101012,Jorge Navarro Mendoza,3500000 COP,2235954,6400000,11,27 años
102472,Verónica Diana Vargas Valencia,"$ 2,500,000",2088335,$ 0,0,
101356,"ZAHHAR, Mahmoud Khaled",5000000 COP,3198414.00,0.00,0,73
102373,Diana Hernández Ramírez,18000000,12598396.00,0.00,0,49
102986,,,18127085,$ 0,0.0,16
102002,"MADURO MOROS, Nicolas","$ 12,000,000","$ 9,818,562",$ 0,0,85
102733,Mariana Morales Romero,$18000000,14016759.00,0.00,0,48
100967,,,23047457,,5,17.5
103571,"GUZMAN LOERA, Joaquin",2500000,1976534 COP,,0,55
101240,Santiago Paula Rodríguez Pérez,50000000 COP,24781664,0 COP,0,38.5
103734,Tareck Zaidan El Aissami,50000000,"$ 42,263,759",3500000.00,12,60
101629,Verónica Sánchez Torres,$3500000,2668037.00,$3500000,3 cuotas,
101679,,12000000,9643627,0,0,65
100428,,,8229298,500000,5,43
100810,Miguel A. Treviño Morales,$18000000,15818173.00,0,0,82
103181,Alejandro Silva Hernández,25000000,,12000000,2,27
100093,"ZAMBADA GARCIA, Ismael",7200000,5803168,$ 0,0,
102442,Carlos Gonzalo Ramírez Torres,18000000,12853014,$ 0,0,35
101433,Rafael Caro-Quintero,2500000,1051293,0.00,0,41
103191,Javier Mariana Vargas Suárez,5000000,3826236,$ 0,0,
100485,Aleksandr Lukashenko,2500000.00,2114139,$ 0,0,61
103466,Natalia Ramírez Morales,50000000 COP,38793164,500000.00,,32
101973,Nicolas Maduro Moros,35000000 COP,24785191,$ 0,0 cuotas,70
101138,Carlos Santiago Restrepo Jiménez,5000000,3745348,$ 0,0,69 años
100532,"EL AISSAMI MADDAH, Tareck Zaidan",2500000,1075613,$ 0,0,33
102872,Patricia Santiago Gómez Ortiz,7200000.00,$3751288,$ 0,0,33 años
103657,Paula José López Díaz,$7200000,4465281,500000,10,32
101008,Paula Restrepo Vargas,50000000,41239738,0 COP,0,37
103150,Lucía López Martínez,50000000,"$ 38,767,354",,7,65 años
101131,Mateo Laura Valencia Navarro,18000000.00,14743970,,0,49
103327,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,"$ 18,000,000",$9667275,,0.0,31
101403,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,$3500000,2191430,,0,54
101360,Laura Ospina Ortiz,3500000,2165384,$ 0,0,46.5
100467,Claudia Valentina Navarro Vargas,$35000000,$24484341,$ 0,0,72
102441,Camilo Mariana Restrepo Restrepo,3500000.00,2477037,$ 0,0,63.5
103433,Valentina Santiago Valencia Chávez,5000000,2572721.00,500000,10,
100077,"AL-ZAZA, Ziad","$ 25,000,000",14067463,$ 0,0,16
102567,Mohammed Abu Teir,35000000,29709565.00,0,0,62
100080,Camilo Verónica Gómez Torres,9500000,"$ 4,483,922",0.00,0.0,19
101021,Mahmoud Khaled Zahhar,25000000 COP,14157868,6400000,5,29
103737,Lucía Mateo Ospina Rodríguez,5000000.00,,6400000 COP,5.0,
101565,,,2720607,500000.00,4,73.5
100201,Daniela Morales Suárez,50000000,35268785.00,0,0 cuotas,67
101789,Miguel A. Treviño Morales,"$ 5,000,000",3334883.00,0.00,0,35 años
100274,Patricia Torres Jaramillo,$25000000,21514530.00,0 COP,0,20
102111,Andrés Ospina Martínez,"$ 12,000,000",9932443.00,12000000,1,33
102706,Felipe Mateo Suárez Gutiérrez,18000000,$11471306,"$ 6,400,000",7.0,52
102803,Juliana José Gutiérrez Romero,50000000.00,40856997,1200000,12,72
100091,Mariana Diana Pérez Valencia,18000000,8423138.00,0 COP,0,66
