id_cliente,nombre_cliente,producto,cupo_preaprobado,fecha_solicitud
102913,"ZAMBADA GARCIA, Ismael",Harina P.A.N. Amarilla,7500000.00,2024-05-28
100870,Sofía Luis Mejía Martínez,Harina P.A.N. Blanca,35000000,
102902,Alejandro Hernández Silva,Unikat,35000000,2024-05-17
101579,Rafael Caro-Quintero,Unikat,20000000.00,25/05/2024
100672,HAMAS,Dogourmet,5000000 COP,05-19-2024
103051,China Aerospace Science & Tech Corp,Harina P.A.N. Amarilla,4500000,2024-05-15
101854,"LUKASHENKO, Aleksandr",Donkan,,
100217,Felipe Restrepo Jiménez,Unikat,5000000,05-02-2024
100723,Lucía Castro Navarro,Avena Molida,,16/05/2024
102647,"ZAHHAR, Mahmoud Khaled",Avena Quaker,2500000,2024/05/02 00:00:00
100927,Gabriel González Rojas,Avena Molida,10000000,2024-05-04
102608,Claudia Santiago Morales Moreno,Avena Quaker sin Gluten,20000000,2024-05-01
102791,Javier Gabriel Díaz Hernández,Harina P.A.N. Amarilla,3000000,29/05/2024
103609,Javier Juan Vargas Chávez,Harina P.A.N. Amarilla,"$ 3,000,000",2024-05-28
100448,,Harina P.A.N. Blanca,1500000.00,10.05.2024
103292,,Arena Unikat,,24/05/2024
103390,Verónica Ospina Gómez,Donkan,"$ 5,000,000",29/05/2024
101680,Javier Rodríguez Torres,,35000000 COP,12/05/2024
101472,Jong-Un Kim,Avena Quaker,2500000,31/05/2024
103592,"GUZMAN LOERA, Joaquin",Dogourmet,35000000.00,30/05/2024
101601,Camilo Moreno Jiménez,Avena Molida,10000000 COP,2024-05-09
102874,"LUKASHENKO, Aleksandr",Donkan,20000000,26/05/2024
103797,Paula Gómez Mejía,Dogourmet,3000000,05/05/2024
103275,Santiago Mendoza García,Avena Quaker sin Gluten,1500000,2024-05-07
102704,Ana Carlos Restrepo Moreno,Harina P.A.N. Blanca,1500000,2024/05/12 00:00:00
100584,Adriana Felipe Pérez Rojas,Arena Unikat,4500000,2024-05-30
101452,Bashar Al Assad,Avena Quaker,35000000.00,14/05/2024
102780,Patricia Ricardo Vargas Restrepo,Donkan,20000000,2024-05-25
101233,Tareck Zaidan El Aissami,Avena Quaker sin Gluten,2500000,05-30-2024
102156,Daniela Lucía González Ramírez,Unikat,7500000.00,22.05.2024
103737,Lucía Mateo Ospina Rodríguez,Avena en Hojuelas,1500000 COP,2024-05-14
103222,Ismael Zambada Garcia,,20000000.00,05-05-2024
101650,Fernando Navarro Ramírez,Dogourmet,1500000,2024/05/25 00:00:00
101365,Ana Rojas González,Avena Molida,$2500000,19/05/2024
102114,Ana Martínez Morales,Harina Pancho,,2024-05-16
103299,Felipe Silva Gómez,Unikat,"$ 20,000,000",2024-05-04
102129,China Aerospace Science & Tech Corp,Harina P.A.N. Amarilla,4500000,2024-05-16
101657,Esteban Sánchez Silva,Unikat,$3000000,27.05.2024
102605,Mariana Diana Restrepo Torres,,3000000,05-24-2024
101950,Tareck Zaidan El Aissami,Unikat,5000000,2024/05/04 00:00:00
101707,Claudia González Ospina,Donkat,3000000,2024-05-15
103719,Ricardo Valencia López,Donkan,3000000,24/05/2024
101465,,Avena en Hojuelas,15000000,29.05.2024
102686,Luis Torres Moreno,Arena Unikat,20000000,
103782,Ismael Zambada Garcia,Donkat,2500000 COP,21/05/2024
102858,Camila Adriana Chávez Ramírez,Donkan,20000000 COP,
100395,Luis Díaz Ortiz,Dogourmet,2500000,22/05/2024
103095,Gabriel Vargas Suárez,Donkat,2500000,2024-05-09
101315,Luis Natalia Rodríguez Vargas,Harina P.A.N. Amarilla,12500000,05-21-2024
102011,Joaquin Guzman Loera 'El Chapo',Unikat,35000000,07.05.2024
102576,Camilo Valentina Pérez Rodríguez,Dogourmet,2500000,
102327,HAMAS,Avena en Hojuelas,2500000,22.05.2024
101460,Camilo Sofía Jaramillo Moreno,Avena Molida,$15000000,2024-05-26
100413,Daniela José Ramírez Silva,Harina P.A.N. Amarilla,12500000,20/05/2024
103777,"ZAMBADA GARCIA, Ismael",Avena Quaker sin Gluten,,2024/05/03 00:00:00
100306,Ismael Zambada Garcia,Avena en Hojuelas,20000000,2024/05/17 00:00:00
103757,Esteban Juliana Sánchez Jaramillo,Avena Quaker sin Gluten,35000000,11/05/2024
100570,Mahmoud Khaled Zahhar,Avena Quaker,$15000000,2024/05/11 00:00:00
101416,Ana García López,Harina P.A.N. Amarilla,10000000.00,2024/05/20 00:00:00
100145,Javier Claudia López González,Unikat,15000000,12/05/2024
103168,Jorge Martínez Rodríguez,Avena Quaker,15000000.00,05-13-2024
101760,Javier Suárez Ramírez,Arena Unikat,10000000.00,04/05/2024
103760,Natalia Jiménez Restrepo,,4500000,2024-05-19
100313,Juliana Carlos Gutiérrez Martínez,Harina P.A.N. Blanca,3000000,2024-05-10
102693,Gabriel Andrés Navarro Jaramillo,,35000000,2024/05/09 00:00:00
103676,Rafael Caro-Quintero,Avena Quaker,"$ 12,500,000",31/05/2024
100221,Gabriel Claudia Hernández González,Donkan,,20/05/2024
103446,"MADURO MOROS, Nicolas",Avena en Hojuelas,4500000,2024-05-18
102662,Felipe Gutiérrez Valencia,Unikat,2500000,2024-05-27
101143,Daniela Pérez Martínez,Avena Molida,10000000,28/05/2024
102181,Jorge Vargas Restrepo,Harina P.A.N. Blanca,35000000,18.05.2024
101396,Alejandro Patricia Morales Rodríguez,Arena Unikat,20000000,14.05.2024
101736,Ana Daniela Mendoza Ospina,Avena Molida,"$ 20,000,000",2024-05-09
103275,Gabriel Gómez Rojas,Dogourmet,5000000,08.05.2024
101100,Esteban Rojas Romero,Dogourmet,"$ 5,000,000",26.05.2024
102328,"ZAMBADA GARCIA, Ismael",Dogourmet,$7500000,
101966,Mariana López Moreno,,15000000,05-02-2024
102258,"SANCHEZ CEREN, Salvador",Donkan,2500000,09.05.2024
103568,Verónica Vargas Torres,Avena Molida,35000000,05-04-2024
102375,Aleksandr Lukashenko,Donkan,1500000.00,2024-05-08
102459,Patricia Juan Moreno López,Avena Quaker,7500000,17/05/2024
100292,Gabriel Romero Arias,Dogourmet,$10000000,2024-05-05
101927,Natalia Arias Romero,Avena Quaker sin Gluten,20000000,2024-05-12
102092,Juan Morales Hernández,Arena Unikat,"$ 15,000,000",2024-05-23
102691,Mahmoud Khaled Zahhar,Arena Unikat,3000000,2024-05-21
102315,"SAAB MORAN, Alex Nain",Avena en Hojuelas,20000000.00,24/05/2024
101102,Camilo Javier Valencia Hernández,Avena Quaker,,2024-05-08
102838,Natalia Hernández Sánchez,Avena Quaker,"$ 12,500,000",29/05/2024
102071,"AL-ASSAD, Bashar",Harina P.A.N. Amarilla,"$ 7,500,000",2024-05-20
102761,Jorge Andrés Gutiérrez Arias,Avena Molida,35000000,09.05.2024
102359,Diana Arias Torres,Unikat,$35000000,2024/05/07 00:00:00
103135,Carlos Arias Chávez,Avena en Hojuelas,"$ 12,500,000",2024/05/05 00:00:00
103703,Juan Luis Ramírez Suárez,Donkat,,05-23-2024
102958,Diana Jiménez González,Harina P.A.N. Blanca,"$ 2,500,000",2024/05/12 00:00:00
102867,Mariana Lucía Mendoza Jaramillo,,"$ 3,000,000",2024/05/19 00:00:00
102760,José Gómez Romero,Dogourmet,12500000,2024-05-15
102020,Claudia Laura Ortiz Silva,Donkan,1500000.00,29/05/2024
103101,Lucía Suárez Hernández,,3000000,31.05.2024
101422,Sofía Claudia Hernández González,Avena Quaker sin Gluten,3000000,09/05/2024
101181,Diosdado Cabello Rondon,Avena Quaker sin Gluten,"$ 20,000,000",2024-05-30
102451,Laura Díaz Rodríguez,Harina P.A.N. Blanca,15000000.00,2024-05-07
102998,,Unikat,15000000,2024-05-15
101820,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Donkat,12500000,2024-05-28
101339,Diana José Ortiz García,Harina Pancho,15000000,05-15-2024
100411,Luis Gonzalo López Restrepo,Arena Unikat,15000000,05-27-2024
102401,María Carlos Gutiérrez Ramírez,Donkat,"$ 4,500,000",09/05/2024
102600,Camila Fernando Ramírez Castro,Harina P.A.N. Amarilla,$15000000,2024-05-24
101712,Verónica Sofía Vargas López,Arena Unikat,5000000.00,05-21-2024
103584,Javier Camila Silva Ortiz,Avena Quaker sin Gluten,35000000,05-26-2024
103608,Juliana Laura Ortiz Sánchez,Avena Quaker sin Gluten,10000000 COP,2024-05-11
102854,,,"$ 3,000,000",16.05.2024
102078,Mateo Juan Mendoza Rojas,Avena Quaker,10000000,2024-05-25
101632,Mateo Valencia Restrepo,,1500000,
102344,María Arias Ortiz,Harina Pancho,15000000,2024-05-21
103286,Alejandro Rodríguez Rodríguez,,"$ 2,500,000",2024/05/11 00:00:00
102193,Luis Camilo Morales Romero,Avena Quaker,$3000000,2024/05/13 00:00:00
103730,Diosdado Cabello Rondon,Donkan,7500000,18.05.2024
103241,María Camilo González Navarro,Unikat,1500000,2024-05-10
102684,Gabriel Sánchez Suárez,Donkat,$3000000,2024-05-29
102066,"AL-SHANTI, Jamileh Abdullah",Arena Unikat,10000000,24.05.2024
103405,Felipe Navarro Castro,Avena Molida,"$ 5,000,000",14/05/2024
101879,"GUZMAN LOERA, Joaquin",Avena Quaker,,05-21-2024
101979,Lucía Arias Rojas,Avena Quaker sin Gluten,15000000.00,2024-05-13
100917,Esteban Juliana González Valencia,Avena Molida,1500000,08/05/2024
100390,Laura Alejandro Torres Pérez,Avena en Hojuelas,3000000,31/05/2024
101651,Nicolas Maduro Moros,Avena Molida,12500000.00,05-27-2024
101032,Bashar Al Assad,,"$ 5,000,000",2024-05-27
102234,Mateo Claudia Morales Mejía,Unikat,7500000 COP,2024-05-08
102864,Adriana José González Restrepo,Harina P.A.N. Amarilla,10000000,2024-05-01
103627,Santiago Sánchez López,Donkat,12500000,26/05/2024
101635,Jong-Un Kim,Harina P.A.N. Blanca,5000000,10.05.2024
101188,Claudia Natalia Díaz Torres,Avena en Hojuelas,35000000,2024/05/20 00:00:00
100672,Patricia Sofía Jiménez Ramírez,Avena en Hojuelas,12500000,2024-05-14
102842,Carlos Castro Castro,Harina P.A.N. Amarilla,15000000,
102575,Santiago Ortiz Moreno,Harina P.A.N. Blanca,4500000,2024/05/27 00:00:00
102298,Ricardo Navarro Chávez,Avena en Hojuelas,"$ 35,000,000",05-03-2024
101146,,Harina Pancho,5000000.00,05.05.2024
100857,Daniela Rojas Jaramillo,Harina Pancho,"$ 1,500,000",2024-05-07
101324,Felipe Jaramillo Gómez,Harina P.A.N. Amarilla,1500000,26/05/2024
102294,Gonzalo Sánchez Gutiérrez,Donkat,"$ 10,000,000",
100680,Camilo Pérez Morales,Dogourmet,"$ 5,000,000",27/05/2024
100103,Patricia Lucía Moreno Vargas,Donkan,"$ 12,500,000",12.05.2024
101566,Tareck Zaidan El Aissami,Donkan,3000000 COP,2024-05-01
100385,,Donkan,5000000.00,05-01-2024
102628,,Unikat,10000000,23.05.2024
102008,Ana Juan Jaramillo Ospina,Harina Pancho,"$ 12,500,000",21.05.2024
103567,María Torres Vargas,Harina Pancho,2500000,2024-05-28
102683,Ana Rojas Castro,Avena Molida,1500000,22.05.2024
101705,Santiago Natalia Gómez Navarro,Dogourmet,35000000,07.05.2024
101128,Claudia Valencia López,Avena Molida,"$ 4,500,000",2024-05-14
101398,Carlos Moreno Sánchez,Unikat,,05-03-2024
101300,Diana Camila Pérez Vargas,,35000000 COP,2024-05-25
101885,"CARO QUINTERO, Rafael",Harina P.A.N. Amarilla,4500000,05-22-2024
101553,Valentina Andrés Silva Martínez,Arena Unikat,5000000,05-05-2024
101208,Valentina Castro Vargas,Avena Quaker sin Gluten,12500000,16/05/2024
100637,Camilo Santiago López Suárez,Avena en Hojuelas,,23/05/2024
102102,Fernando Rojas Pérez,Avena Quaker,5000000,2024-05-09
101946,"CABELLO RONDON, Diosdado",Harina Pancho,12500000.00,05-12-2024
103560,María González Moreno,Harina P.A.N. Blanca,3000000,2024-05-11
102239,Camila Ricardo Díaz Ospina,Harina Pancho,1500000,20/05/2024
102962,Lucía Javier Gutiérrez Chávez,Donkan,20000000,22/05/2024
103125,"SAAB MORAN, Alex Nain",Avena en Hojuelas,2500000,2024-05-25
103631,Juan Díaz Silva,Avena Molida,15000000,19.05.2024
103229,"TREVIÑO MORALES, Miguel Angel",Harina P.A.N. Blanca,2500000,2024-05-25
100820,Esteban Gómez Torres,Harina Pancho,5000000,2024-05-06
102966,Jamileh Abdullah Al-Shanti,Avena Quaker,"$ 3,000,000",28.05.2024
101411,"CABELLO RONDON, Diosdado",Harina P.A.N. Amarilla,12500000.00,
100526,Daniela Gabriel González Suárez,Donkan,3000000,2024/05/11 00:00:00
102000,Lucía Juliana García Moreno,Dogourmet,20000000,05-29-2024
103746,Natalia Gómez Navarro,Harina P.A.N. Amarilla,35000000,2024-05-16
100380,Jong-Un Kim,Donkan,"$ 10,000,000",2024-05-14
100669,Javier Arias Vargas,Donkat,35000000.00,04/05/2024
102686,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Donkat,1500000,05-05-2024
103159,Diego Navarro Restrepo,Harina P.A.N. Blanca,5000000,
100457,Mariana Javier Jiménez Romero,Harina Pancho,10000000.00,2024/05/13 00:00:00
101380,,Arena Unikat,20000000,17.05.2024
100497,Diego Diego Mendoza López,Unikat,12500000,05-29-2024
102223,Lucía Mendoza Rodríguez,Avena Quaker sin Gluten,3000000,2024-05-14
101018,María Paula López Navarro,Harina Pancho,2500000.00,05.05.2024
103763,Lucía Paula Ospina Gutiérrez,Arena Unikat,15000000.00,2024-05-02
101383,Felipe Laura Suárez Pérez,Dogourmet,5000000,2024-05-01
102338,José Lucía Sánchez Castro,Avena Quaker sin Gluten,5000000.00,2024/05/18 00:00:00
101532,Mahmoud Khaled Zahhar,Avena Molida,12500000,30/05/2024
103726,Camila López Navarro,Harina Pancho,35000000,01/05/2024
102691,HAMAS,Harina Pancho,5000000,20.05.2024
100905,Laura Rodríguez Hernández,Harina P.A.N. Amarilla,20000000,05-23-2024
102284,Mateo Alejandro Suárez Jaramillo,Harina P.A.N. Blanca,7500000,12.05.2024
100862,Bashar Al Assad,Avena en Hojuelas,"$ 3,000,000",09/05/2024
103063,José Paula Pérez Morales,Avena en Hojuelas,7500000,2024-05-25
102313,,Donkat,10000000 COP,01.05.2024
102486,Verónica Daniela Ramírez Suárez,Harina P.A.N. Amarilla,2500000,2024/05/07 00:00:00
103077,Camila Esteban Arias Moreno,Avena Quaker,10000000 COP,
103518,Laura Gonzalo Navarro Ortiz,Donkat,"$ 12,500,000",10.05.2024
102687,Camila Carlos Jiménez Ospina,Harina Pancho,35000000 COP,05-13-2024
102497,Mateo Juan Ortiz Ramírez,Avena Molida,15000000 COP,05-20-2024
102331,Juan Gutiérrez Díaz,,"$ 12,500,000",31/05/2024
101511,Daniela Valentina Díaz Ospina,Arena Unikat,4500000,
101200,Nicolas Maduro Moros,Harina P.A.N. Amarilla,1500000,15/05/2024
103291,Mariana Camila Ospina Sánchez,Avena Molida,,2024-05-30
103551,Luis López Arias,Avena en Hojuelas,$12500000,03.05.2024
101969,Juliana Rodríguez Valencia,Arena Unikat,1500000,
103225,María Valencia Restrepo,Harina P.A.N. Amarilla,2500000,09.05.2024
100581,Diana Natalia Arias Jiménez,Avena Quaker,12500000,2024-05-04
101402,Diego Verónica Gutiérrez Chávez,Avena Quaker sin Gluten,12500000,05-15-2024
100905,María Felipe Mendoza Rodríguez,Donkan,20000000,2024-05-10
103046,Ricardo Mariana Mendoza Torres,Arena Unikat,3000000,2024/05/10 00:00:00
100607,,Avena Molida,1500000,24/05/2024
102404,Camilo Santiago Moreno Torres,Avena en Hojuelas,7500000.00,2024/05/13 00:00:00
103674,Santiago Javier Vargas Jaramillo,Donkat,"$ 1,500,000",2024-05-03
101460,Jorge Sánchez Castro,Unikat,12500000.00,2024/05/21 00:00:00
101632,Camilo Valentina Romero López,Dogourmet,2500000 COP,2024-05-17
101829,Juliana Juliana Pérez Martínez,Avena Molida,15000000,09.05.2024
100935,Alex Nain Saab Moran,Arena Unikat,12500000,2024-05-20
100249,Valentina Luis Ramírez Silva,Avena Quaker,4500000,05-25-2024
100804,Juliana Ana Hernández García,Unikat,2500000,2024-05-16
103527,,Harina P.A.N. Amarilla,"$ 12,500,000",05-07-2024
102017,Diego Patricia Arias Rojas,Dogourmet,3000000,16/05/2024
101127,Ricardo Gutiérrez Jiménez,Dogourmet,15000000.00,21/05/2024
100668,Camila Gonzalo Jaramillo Mejía,Harina Pancho,"$ 2,500,000",2024-05-22
103189,Mariana Vargas Castro,Harina P.A.N. Amarilla,4500000,2024-05-17
102338,Javier Silva Morales,Dogourmet,3000000,07.05.2024
102676,Santiago Santiago Hernández Jaramillo,Avena Molida,"$ 10,000,000",2024-05-09
102976,Ricardo Silva Jiménez,Donkan,7500000,05-14-2024
101448,Carlos Esteban Martínez Arias,Dogourmet,3000000 COP,2024-05-25
103410,Valentina Chávez Mendoza,Donkan,1500000,26/05/2024
100437,,Harina P.A.N. Amarilla,,24/05/2024
101023,Javier María Suárez Mejía,Avena Quaker sin Gluten,20000000.00,2024-05-02
101932,Claudia Mariana Mendoza Sánchez,Harina Pancho,2500000,25.05.2024
101004,Felipe Valentina Pérez Valencia,Donkan,20000000.00,2024-05-22
103495,Fernando Andrés García Hernández,Donkan,"$ 12,500,000",2024-05-07
101045,,Avena Molida,1500000,
100066,Verónica Camilo Martínez Romero,Avena Molida,10000000 COP,
102315,Juliana Alejandro García García,Harina P.A.N. Amarilla,"$ 15,000,000",2024-05-18
103142,José Diego Castro García,Dogourmet,$10000000,15/05/2024
101859,Felipe Luis Vargas Jiménez,Avena en Hojuelas,$10000000,05-13-2024
100077,"AL-ZAZA, Ziad",Harina P.A.N. Blanca,4500000,2024-05-05
102180,Miguel A. Treviño Morales,Unikat,,25.05.2024
101263,Felipe Torres Morales,Harina Pancho,,2024/05/20 00:00:00
102212,"MADURO MOROS, Nicolas",Donkan,2500000,2024/05/11 00:00:00
100954,Valentina Restrepo Rojas,Avena Quaker,7500000,2024/05/29 00:00:00
100201,Daniela Morales Suárez,Unikat,12500000,07.05.2024
100667,Diana Vargas Sánchez,Avena Quaker,2500000 COP,05-24-2024
101957,,Avena Quaker sin Gluten,15000000,2024-05-15
101269,Mateo Laura Moreno Romero,Harina P.A.N. Amarilla,10000000 COP,2024-05-21
101125,,Arena Unikat,$35000000,2024-05-02
100524,Mohammed Abu Teir,Avena en Hojuelas,3000000,16.05.2024
103548,"EL AISSAMI MADDAH, Tareck Zaidan",Arena Unikat,,20/05/2024
100715,Diosdado Cabello Rondon,Avena en Hojuelas,,05-26-2024
101253,Diana Juan Mejía Morales,Donkat,35000000,2024-05-27
103010,Juan Jaramillo López,Harina Pancho,10000000,13.05.2024
103674,Santiago Gómez Moreno,Avena Quaker,2500000,2024-05-03
103509,Mateo Juliana Valencia Ramírez,Avena Molida,35000000,16/05/2024
101957,Andrés Romero González,Unikat,20000000,08/05/2024
102937,Felipe Pérez González,Donkat,$5000000,2024-05-04
103112,Ricardo Ospina Rojas,Harina Pancho,7500000,
100746,María Daniela Martínez Castro,Harina P.A.N. Blanca,3000000.00,27.05.2024
100047,Miguel A. Treviño Morales,Avena Molida,12500000,2024-05-12
102235,Esteban Sofía Ospina Chávez,Unikat,"$ 2,500,000",21.05.2024
103305,Alejandro Camila Chávez Jiménez,Unikat,15000000,05-04-2024
102630,Camilo Romero Restrepo,Harina P.A.N. Blanca,15000000,2024/05/08 00:00:00
101257,Diana Fernando Ramírez Moreno,Unikat,10000000.00,2024-05-31
103440,Adriana Castro Torres,,"$ 4,500,000",07.05.2024
102209,Felipe Camilo Martínez Romero,Avena Quaker,15000000,2024-05-06
103453,Alex Nain Saab Moran,Arena Unikat,3000000.00,05-31-2024
101596,Claudia Navarro Mendoza,Avena en Hojuelas,$10000000,2024-05-15
100855,Ricardo Chávez Silva,Arena Unikat,,2024-05-03
103220,Felipe Santiago Gutiérrez Navarro,Harina Pancho,35000000,2024-05-19
103656,Luis Rojas Ramírez,Donkat,"$ 2,500,000",2024/05/19 00:00:00
100583,Aleksandr Lukashenko,Dogourmet,"$ 5,000,000",05-01-2024
102705,Camilo Jaramillo Ortiz,Unikat,$5000000,
101562,Luis Alejandro Rojas López,Avena Quaker sin Gluten,2500000.00,05-14-2024
102997,Verónica Jorge González Pérez,,,2024/05/08 00:00:00
103705,Lucía Laura Rojas Rojas,,35000000.00,05-14-2024
100994,Paula González Mejía,Avena Molida,12500000,05-14-2024
102296,"KIM, Jong Un",Avena Molida,20000000,2024/05/17 00:00:00
103129,María Laura González Sánchez,Avena Quaker,7500000.00,2024/05/23 00:00:00
103490,Esteban María Moreno Valencia,Unikat,$20000000,2024/05/02 00:00:00
100098,Lucía Juan Morales Vargas,Dogourmet,7500000,30/05/2024
103479,HEZBOLLAH,Avena Quaker sin Gluten,$7500000,12/05/2024
102863,Claudia Ana Hernández Ospina,Dogourmet,"$ 5,000,000",2024-05-06
103508,Gonzalo Paula Vargas Mejía,Harina P.A.N. Amarilla,7500000,18.05.2024
103744,,Arena Unikat,2500000.00,05-11-2024
101380,Daniela Mejía Moreno,Unikat,"$ 7,500,000",
102383,"EL AISSAMI MADDAH, Tareck Zaidan",Avena Quaker sin Gluten,"$ 15,000,000",2024-05-18
100382,Camila García Castro,Harina P.A.N. Amarilla,20000000 COP,22/05/2024
100424,Alejandro Esteban Ramírez Suárez,Arena Unikat,5000000.00,2024-05-03
101007,Mahmoud Khaled Zahhar,Avena en Hojuelas,"$ 3,000,000",2024-05-09
101004,Alex Nain Saab Moran,Avena Quaker,12500000.00,2024-05-07
102278,Juan Javier Valencia Arias,Avena en Hojuelas,20000000,06.05.2024
101516,Daniela Natalia Chávez Restrepo,Donkan,4500000,
103757,Gonzalo Gabriel Ramírez González,Avena en Hojuelas,12500000.00,04.05.2024
102352,,Harina P.A.N. Blanca,12500000.00,05-16-2024
100090,"CABELLO RONDON, Diosdado",,12500000.00,2024/05/02 00:00:00
102944,Felipe Moreno García,Avena Quaker sin Gluten,,29.05.2024
102710,Verónica Andrés Navarro Morales,,5000000.00,
100590,Jong-Un Kim,Avena en Hojuelas,35000000.00,2024-05-28
102991,Paula Luis García Arias,Harina Pancho,4500000,20.05.2024
101359,Camila Mejía Sánchez,Harina P.A.N. Amarilla,2500000 COP,19.05.2024
103470,Mateo Jaramillo Ramírez,Donkan,3000000,
100821,Patricia Camila Chávez Navarro,Avena Quaker,7500000 COP,2024-05-21
102796,Laura Juan Martínez Martínez,Donkan,2500000,2024/05/31 00:00:00
101575,"TREVIÑO MORALES, Miguel Angel",Avena Quaker sin Gluten,$1500000,05-19-2024
102192,Camila Mejía Vargas,Avena Quaker,7500000,2024/05/22 00:00:00
100124,Camila Camila Torres Valencia,Avena Molida,1500000 COP,2024/05/29 00:00:00
102417,Ricardo Laura Moreno Vargas,Avena en Hojuelas,3000000 COP,2024-05-16
101862,Miguel A. Treviño Morales,Dogourmet,$15000000,26/05/2024
100268,"AL-ASSAD, Bashar",Donkan,4500000,
103321,Esteban Martínez Jaramillo,Dogourmet,20000000,2024-05-17
101157,Camilo Juliana Navarro Castro,Donkan,3000000,2024-05-07
102012,Esteban José Mejía Rodríguez,Harina P.A.N. Amarilla,7500000.00,20/05/2024
100365,Fernando Ana López Castro,Avena Quaker sin Gluten,"$ 20,000,000",19/05/2024
100771,Ana Ana Silva Suárez,Donkan,15000000,
103730,Adriana Camila Romero López,Avena Quaker,2500000,2024/05/06 00:00:00
100185,Luis Verónica Morales Gómez,Donkat,4500000 COP,2024/05/04 00:00:00
102701,"SAAB MORAN, Alex Nain",Donkan,3000000 COP,2024-05-27
102546,Esteban Torres Gutiérrez,Dogourmet,$5000000,05-14-2024
102827,Ricardo Rojas Arias,Harina P.A.N. Blanca,$10000000,2024-05-13
